Kirill,Pashukov,k_pashukov,Kazan,,Russian Federation,ILAR Technology,Team lead designer,"'Web Design', 'UI/UX', 'Interaction Design'"
Quodex.,Studio,quodexstudio,Kiev,,Ukraine,Quodex. ,Web — UI/UX —  Branding,"'Interaction Design', 'UI/UX', 'Web Design'"
Nikita,Kramarenko,kramarenko,Kiev,,Ukraine,Quodex. Studio,UI/UX Designer,"'Interaction Design', 'UI/UX', 'Web Design'"
Anton & Irene,,antonandirene,Brooklyn,New York,United States,,,"'Interaction Design', 'Art Direction', 'UI/UX'"
Vikes,Kolomiets,vikes,Kharkiv,,Ukraine,,Graphic designer,"'UI/UX', 'Interaction Design', 'Graphic Design'"
Mariam,Gogotishvili,mgogotishvili,Tbilisi,,Georgia,,Visual Designer,"'Interaction Design', 'Art Direction', 'Graphic Design'"
Karlvili,.,karlvili,Tbilisi,,Georgia,,Art Director @Phaiser,"'Interaction Design', 'UI/UX', 'Web Design'"
Stepan,Potoskyev,StepOne,Moscow,,Russian Federation,Studio Infografika,Motion design,"'Motion Graphics', 'Illustration', 'Interaction Design'"
George,Vald,gvaberage,Moscow,,Russian Federation,Studio Infografika,Motion Designer,"'Motion Graphics', 'Illustration', 'Interaction Design'"
Nikita,Mamontov,mamontowns2502,Omsk,,Russian Federation,Kvark,Graphic Designer,"'Branding', 'Interaction Design', 'Art Direction'"
Konstantin,Shcherbina 🔥,ks_arts,Omsk,,Russian Federation,, Art Director & UI/UX Designer                                                                 shcherbina.art@gmail.com,"'Branding', 'Interaction Design', 'Art Direction'"
Tommy,V. Mathieu,TomVM,Montreal,Quebec,Canada,SID LEE,Interactive Art Director,"'Art Direction', 'UI/UX', 'Interaction Design'"
Alexander,Berdin-Lazursky,a_you_my,New York,New York,United States,,,"'Photography', 'Fashion', 'Interaction Design'"
Feint,Studio,feint_studio,Salt Lake City,Utah,United States,Feint,Art Direction & Production,"'Art Direction', 'Interaction Design', 'Graphic Design'"
Mike,Samovarov,samomisha,Kiev,,Ukraine,LEAGUE \ Design Agency,Art-director,"'UI/UX', 'Web Design', 'Interaction Design'"
LEAGUE,\ Design Agency,league_manager,Kiev,,Ukraine,LEAGUE \ Design Agency,Account Manager,"'UI/UX', 'Interaction Design', 'Web Design'"
Vide,Infra,videinfra,Riga,,Latvia,Vide Infra,,"'Web Design', 'Interaction Design', 'UI/UX'"
Julia,Siriak,yulia-siriak,Kyiv,,Ukraine,,UX / UI Designer,"'Motion Graphics', 'Interaction Design', 'UI/UX'"
FUTURO,Team,futuroteam,Kyiv,,Ukraine,FUTURO,,"'Motion Graphics', 'Interaction Design', 'UI/UX'"
UDTech,LLC,udtechllc,Zaporizhzhia,,Ukraine,,Product & Engineering Design,"'Interaction Design', 'UI/UX', 'Web Design'"
Anton,Philippov,anton8philcf2f,Saint Petersburg,,Russian Federation,,UX/UI Designer,"'Web Design', 'Interaction Design', 'UI/UX'"
Konstantin,Yakovlev,YakovlevKonstantin,New York,New York,United States,,Graphic Designer.   Open to collaboration,"'Graphic Design', 'Typography', 'Interaction Design'"
Viacheslav,Olianishyn,Olianishyn,New York,New York,United States,,"UI/UX, Graphic Designer. Available for new projects!","'UI/UX', 'Web Design', 'Interaction Design'"
Aleksandar,Glisic,aleksandarglisic,Belgrade,,Serbia,Round Globe,UI/UX Designer & Illustrator,"'Interaction Design', 'Graphic Design', 'UI/UX'"
Live Typing,,ltst,Washington,District of Columbia,United States,Live Typing,,"'Interaction Design', 'UI/UX', 'Web Design'"
Alexandra,Kupina,Kupina,Washington,District of Columbia,United States,Live Typing,"UI/UX, Web Design, Interaction Design","'Interaction Design', 'UI/UX', 'Web Design'"
WOX,APP,woxapp,Dnipropetrovsk,,Ukraine,Woxapp,,"'UI/UX', 'Graphic Design', 'Interaction Design'"
Tatiana,Lazarenko,TatianaLazarenko,Dnipropetrovsk,,Ukraine,TatianaLazarenko777@gmail.com,UI/UX designer,"'UI/UX', 'Art Direction', 'Interaction Design'"
Kate,Z,weabcec,Dnipropetrovsk,,Ukraine,,"Middle UX/UI, Web design,Illustration","'UI/UX', 'Graphic Design', 'Interaction Design'"
Artem,Fedin,artemfedin,Dnipropetrovsk,,Ukraine,Periodix.net - win more freelance jobs,UХ/UI Designer,"'UI/UX', 'Interaction Design', 'Web Design'"
Maxim,Mezhakov,mezhakoff,Kazan,,Russian Federation,,Art-director \ UX \ UI \ Web,"'Web Design', 'UI/UX', 'Interaction Design'"
Mateusz,Parfian,mateo85,Białystok,,Poland,East2GO,"Graphic Designer, owner","'Web Design', 'UI/UX', 'Interaction Design'"
East2GO,.,east2go,Białystok,,Poland,East2GO,,"'Web Design', 'UI/UX', 'Interaction Design'"
LxU,Studio,lxustudio,Beijing,,China,LxU ,An Innovative Company of Content Marketing and Design,"'Motion Graphics', 'Illustration', 'Interaction Design'"
Alexander,Judin,iamaint,Saint Petersburg,,Russian Federation,Touch Instinct,Designer & Art Director,"'Interaction Design', 'UI/UX', 'Art Direction'"
Oleg,Bolshakov,olegbolshakov,Saint Petersburg,,Russian Federation,Wrike,UX/UI Designer,"'Interaction Design', 'UI/UX', 'Art Direction'"
Touch, Instinct,touchinstinct,Saint Petersburg,,Russian Federation,,Design and development for mobile apps,"'Interaction Design', 'UI/UX', 'Graphic Design'"
Vladimir,Strashkov,akawizzard,Kiev,,Ukraine,,"Product designer, art-director, passionate creator.","'Graphic Design', 'Branding', 'Interaction Design'"
Andrew,Spodarenko,andrewspodarenko,Chernihiv,,Ukraine,,UI/UX Designer | CG Artist,"'UI/UX', 'Interaction Design', 'Web Design'"
Pollen,London,wearepollen,London,,United Kingdom,Pollen London,Branding & Digital Agency,"'Web Design', 'Interaction Design', 'UI/UX'"
Yuriy,Isaev,Urrie,Kiev,,Ukraine,Freelance,"UI/UX, Industrial Design, Creative Direction","'UI/UX', 'Web Design', 'Interaction Design'"
Yana,Semenchuk,yana_semenchuk,Kyiv,,Ukraine,,"UI/UX Designer, Art Director","'UI/UX', 'Web Design', 'Interaction Design'"
Loonar,Studios,loonars,Kiev,,Ukraine,Loonar Studios,"Web design, mobile design, UI/UX design, web and mobile development","'Web Design', 'UI/UX', 'Interaction Design'"
Dima,Oxygen,dimaoxygen,Kiev,,Ukraine,,UI/UX Designer,"'UI/UX', 'Web Design', 'Interaction Design'"
Agostino,Lombardo,agolombardo,Naples,,Italy,,Designer,"'Interaction Design', 'Graphic Design', 'UI/UX'"
',Baek,baekinyeop,Busan,,"Korea, Republic of",,student/Industrial designer,"'Product Design', 'Industrial Design', 'Interaction Design'"
Илья,Трошков,ilyatroshkov,Yekaterinburg,,Russian Federation,,UI/UX-дизанер,"'Interaction Design', 'UI/UX', 'Web Design'"
Yulya,Golovko,yulyagolovko,Dnipropetrovsk,,Ukraine,Mind Studios,UI/UX designer,"'Interaction Design', 'UI/UX', 'Web Design'"
Mind,Studios,themindstudios,Dnipropetrovsk,,Ukraine,Mind Studios, Web & Mobile Design,"'UI/UX', 'Interaction Design', 'Web Design'"
Zhdan,Philippov,zhdanphilippov,San Francisco,California,United States,Pinterest,Product Designer @,"'UI/UX', 'Web Design', 'Interaction Design'"
Stephan,Bischof,stephanb,London,,United Kingdom,UNIT9,Creative Director,"'Interaction Design', 'Web Design', 'Advertising'"
Julian,Faas,julianfaas,London,,United Kingdom,Unit9,Motion Designer,"'Web Design', 'UI/UX', 'Interaction Design'"
Darya,Ivaschenko,di-design,Moscow,,Russian Federation,,,"'UI/UX', 'Product Design', 'Interaction Design'"
Oliver,Gareis,garice,Hamburg,,Germany,Garice,,"'UI/UX', 'Web Design', 'Interaction Design'"
Anastasiia,Di,nndimova4409,Amsterdam,,Netherlands,Freelance,"UI/UX Designer, Art Direction","'Web Design', 'UI/UX', 'Interaction Design'"
Dmitri,Ers,dmitriyers876f,Berlin,,Germany,,,"'UI/UX', 'Web Design', 'Interaction Design'"
Pawel,Rebisz,rebisz,Rzeszów,,Poland,,Visual Designer / Art Director,"'Web Design', 'Art Direction', 'Interaction Design'"
Aurélien,SALOMON,aureliensalomon,Montreal,Quebec,Canada,,"Senior UI/UX/motion/AR designer. Engineering background. Made in France. Worked with Apple, Google & more - aurelien.salomon@me.com","'UI/UX', 'Interaction Design', 'Web Design'"
Mass,Impressions,massimpressions,Oxford,,United Kingdom,Mass Impressions,Web Design and Wordpress Development Agency | Oxford,"'Interaction Design', 'UI/UX', 'Web Design'"
Marcus,Brown,marcusbrown,Amsterdam,,Netherlands,,Freelance Designer & Art Director,"'Interaction Design', 'UI/UX', 'Web Design'"
Eric,Rodenbeck,ericrodenbeck,San Francisco,California,United States,Stamen Design,CEO & Creative Director,"'Web Design', 'Interaction Design', 'UI/UX'"
Robert,Mayer,rmayer,Saint Petersburg,,Russian Federation,,UI/UX Designer and Thinker,"'UI/UX', 'Web Design', 'Interaction Design'"
Sergey,Pavlov,svpmbox2017,Moscow,,Russian Federation,,,"'Interaction Design', 'UI/UX', 'Web Design'"
Thunder,Rockets,thunderockets,Campinas,,Brazil,Thunder Rockets,Creative,"'Illustration', 'Digital Art', 'Interaction Design'"
Daniel ,Tan,Daniel_20,Kuala Lumpur,,Malaysia,,,"'UI/UX', 'Web Design', 'Interaction Design'"
Koropov,Igor,koropov,,,Russian Federation,,,"'Web Design', 'Interaction Design', 'Art Direction'"
Anton,Jurkov ,mryourkov225d0,Alchevsk,,Ukraine,,"Web-designer, UI/UX designer","'UI/UX', 'Web Design', 'Interaction Design'"
Nicholas,Ødegaard,ergemla,Tbilisi,,Georgia,Leavingstone,Web UI / UX Designer,"'UI/UX', 'Web Design', 'Interaction Design'"
