Newhalen,37.49¢/kWh.,51.22¢/kWh.,16.82¢/kWh.
New Stuyahok,37.49¢/kWh.,51.22¢/kWh.,16.82¢/kWh.
Nightmute,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Nikolai,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Nome,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Nondalton,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Noorvik,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
North Pole,22.59¢/kWh.,24.22¢/kWh.,18.8¢/kWh.
Nuiqsut,28.87¢/kWh.,17.15¢/kWh.,16.82¢/kWh.
Nulato,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Nunam Iqua,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Nunapitchuk,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Old Harbor,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Ouzinkie,27.3¢/kWh.,24.28¢/kWh.,16.82¢/kWh.
Palmer,12.76¢/kWh.,15.23¢/kWh.,16.82¢/kWh.
Pelican,70.37¢/kWh.,69.66¢/kWh.,16.82¢/kWh.
Petersburg,26.5¢/kWh.,30.63¢/kWh.,16.82¢/kWh.
Pilot Point,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Pilot Station,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Platinum,0¢/kWh.,0¢/kWh.,0¢/kWh.
Point Hope,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Port Alexander,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Port Heiden,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Port Lions,17.97¢/kWh.,18.53¢/kWh.,16.97¢/kWh.
Quinhagak,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Ruby,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Russian Mission,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Sand Point,84.11¢/kWh.,84.35¢/kWh.,16.82¢/kWh.
Savoonga,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Saxman,18.12¢/kWh.,20.41¢/kWh.,12.6¢/kWh.
Scammon Bay,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Selawik,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Seldovia,17.59¢/kWh.,20.26¢/kWh.,8.73¢/kWh.
Seward,21.6¢/kWh.,20.28¢/kWh.,17.35¢/kWh.
Shageluk,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Shaktoolik,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Shishmaref,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Shungnak,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Sitka,18.07¢/kWh.,20.09¢/kWh.,13.2¢/kWh.
Soldotna,17.59¢/kWh.,20.26¢/kWh.,8.73¢/kWh.
Stebbins,0¢/kWh.,0¢/kWh.,0¢/kWh.
Saint George,84.11¢/kWh.,84.35¢/kWh.,16.82¢/kWh.
Saint Marys,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Saint Michael,0¢/kWh.,0¢/kWh.,0¢/kWh.
Saint Paul,0¢/kWh.,0¢/kWh.,0¢/kWh.
Tanana,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Teller,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Tenakee Springs,58.4¢/kWh.,64.12¢/kWh.,39.76¢/kWh.
Thorne Bay,26.5¢/kWh.,30.63¢/kWh.,16.82¢/kWh.
Togiak,74.1¢/kWh.,46.94¢/kWh.,35.52¢/kWh.
Toksook Bay,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Unalakleet,39.1¢/kWh.,41.73¢/kWh.,16.82¢/kWh.
Unalaska,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Upper Kalskag,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Valdez,26.85¢/kWh.,30.05¢/kWh.,16.82¢/kWh.
Wainwright,19.6¢/kWh.,14.5¢/kWh.,16.82¢/kWh.
Wales,54.66¢/kWh.,62.01¢/kWh.,16.82¢/kWh.
Wasilla,12.76¢/kWh.,15.23¢/kWh.,16.82¢/kWh.
White Mountain,62.05¢/kWh.,61.96¢/kWh.,16.82¢/kWh.
Whittier,14.93¢/kWh.,17.88¢/kWh.,16.82¢/kWh.
Wrangell,18.6¢/kWh.,20.57¢/kWh.,16.82¢/kWh.
